"id","first_name","last_name","team","position","pos","points","floor","ceiling","sd_pts","player_name"
"13589","Josh","Allen","BUF","QB","QB",397.857328430567,394.684139222519,423.807627614176,0.824576524249084,"Josh Allen"
"13593","Lamar","Jackson","BAL","QB","QB",352.165728543349,339.173763259012,383.506343727301,7.43655841829748,"Lamar Jackson"
"16581","Jayden","Daniels","WAS","QB","QB",347.329341609694,336.011530038263,377.415571278875,6.56055911762554,"Jayden Daniels"
"14783","Jalen","Hurts","PHI","QB","QB",342.964158056224,331.807458851867,363.601738326334,8.74032852685515,"Jalen Hurts"
"12620","Dak","Prescott","DAL","QB","QB",341.583550481965,324.423801489399,361.922408036924,14.1362021802733,"Dak Prescott"
"14777","Joe","Burrow","CIN","QB","QB",338.052878163791,335.057074444241,374.179059312982,0.970876540932647,"Joe Burrow"
"9431","Matthew","Stafford","LAR","QB","QB",334.569918851154,320.080740218941,361.952877573867,21.1919591667731,"Matthew Stafford"
"12611","Jared","Goff","DET","QB","QB",330.954663746604,305.081103353083,357.124597669358,26.8465070307794,"Jared Goff"
"15237","Trevor","Lawrence","JAC","QB","QB",327.077662144856,310.020737231331,354.529538613406,13.2000137454892,"Trevor Lawrence"
"16579","Caleb","Williams","CHI","QB","QB",326.104037162474,300.56437207795,354.716045243529,39.4580260293088,"Caleb Williams"
"17032","Jaxson","Dart","NYG","QB","QB",323.771688354523,311.328147877321,349.618373139266,8.606505326752,"Jaxson Dart"
"16580","Drake","Maye","NEP","QB","QB",323.069560808866,315.394391494141,344.57775384812,5.79623205316808,"Drake Maye"
"16582","Bo","Nix","DEN","QB","QB",321.893252389974,297.836202605091,350.860699099917,42.2582707988615,"Bo Nix"
"15698","Brock","Purdy","SFO","QB","QB",321.322143179288,311.43586241458,334.65201019223,4.66855092628586,"Brock Purdy"
"13116","Patrick","Mahomes","KCC","QB","QB",317.23386776638,299.422719958955,341.110165857206,17.3527024988859,"Patrick Mahomes"
"14779","Justin","Herbert","LAC","QB","QB",315.669891410989,291.944616245693,339.526741456083,21.6887034028748,"Justin Herbert"
"13590","Baker","Mayfield","TBB","QB","QB",304.576510336038,278.314994888663,330.426881896192,28.6858449343583,"Baker Mayfield"
"14782","Jordan","Love","GBP","QB","QB",295.17667282388,283.243358793237,321.756937378427,11.2931323135926,"Jordan Love"
"17039","Tyler","Shough","NOS","QB","QB",294.294174808367,275.811930866465,310.652415436419,8.60128946127906,"Tyler Shough"
"15694","Malik","Willis","MIA","QB","QB",287.935976781916,267.665108490549,305.180781419935,19.6693605154034,"Malik Willis"
"14056","Kyler","Murray","MIN","QB","QB",285.532602343686,256.117110698171,319.024122962648,4.9126280922166,"Kyler Murray"
"13592","Sam","Darnold","SEA","QB","QB",284.837651852347,265.883835491083,304.055929609662,14.4917420216514,"Sam Darnold"
"14059","Daniel","Jones","IND","QB","QB",281.576990915546,137.581766122888,304.511750059347,19.4726983084959,"Daniel Jones"
"16150","C.J.","Stroud","HOU","QB","QB",279.118378259432,252.110144778231,304.122625976341,32.2425121299087,"C.J. Stroud"
"16148","Bryce","Young","CAR","QB","QB",273.265549682798,250.471609399508,303.013414682358,32.4276170696947,"Bryce Young"
"17030","Cam","Ward","TEN","QB","QB",239.23561569675,218.807541741418,272.102923428273,13.8023445395879,"Cam Ward"
"7836","Aaron","Rodgers","PIT","QB","QB",238.774254806912,209.566403325882,288.466633530586,13.138985950612,"Aaron Rodgers"
"12616","Jacoby","Brissett","ARI","QB","QB",234.341601630766,196.982669979411,284.838818486605,30.8046063508103,"Jacoby Brissett"
"11150","Geno","Smith","NYJ","QB","QB",229.871149439476,209.089130284721,243.628349681102,18.5441734898466,"Geno Smith"
"17462","Fernando","Mendoza","LVR","QB","QB",201.345477451037,162.527681610754,239.840307881102,22.8223662486384,"Fernando Mendoza"
"14778","Tua","Tagovailoa","ATL","QB","QB",168.503752139153,105.80616636621,232.044564074244,67.1168209269094,"Tua Tagovailoa"
"13113","Deshaun","Watson","CLE","QB","QB",115.496368603006,46.0494795580636,192.373546927775,94.732051200595,"Deshaun Watson"
"16583","Michael","Penix Jr.","ATL","QB","QB",101.932112519216,44.372,175.652363289985,55.5561540209901,"Michael Penix Jr."
"17031","Shedeur","Sanders","CLE","QB","QB",100.262716591862,42.21,140.472008787778,35.3260834326755,"Shedeur Sanders"
"12141","Marcus","Mariota","WAS","QB","QB",45.435,23.3,55.466,4.06232399999998,"Marcus Mariota"
"10700","Kirk","Cousins","LVR","QB","QB",36.8601721089987,29.9552672494709,103.529371933205,5.79471604653449,"Kirk Cousins"
"16584","J.J.","McCarthy","MIN","QB","QB",34.5166305750763,4.71,61.3626089201221,37.0401829812163,"J.J. McCarthy"
"17037","Dillon","Gabriel","CLE","QB","QB",32.9551848955132,8.16451848955133,57.7458513014751,40.8384911260879,"Dillon Gabriel"
"16586","Spencer","Rattler","NOS","QB","QB",29.915,1.325,80.129,24.83355,"Spencer Rattler"
"15241","Mac","Jones","SFO","QB","QB",28.25,4.95,54.662,6.96822,"Mac Jones"
"17466","Carson","Beck","ARI","QB","QB",27.975,12.94,34.09,0.889559999999991,"Carson Beck"
"13595","Mason","Rudolph","PIT","QB","QB",26.88,9.23,60.098,13.04688,"Mason Rudolph"
"16152","Anthony","Richardson","IND","QB","QB",26.26,10.765,36.091,10.363374,"Anthony Richardson"
"9064","Joe","Flacco","CIN","QB","QB",24.5525,4.095,45.2515,29.399958,"Joe Flacco"
"14067","Gardner","Minshew","ARI","QB","QB",23.7675,12.961,30.826,7.76882400000001,"Gardner Minshew"
"15238","Justin","Fields","KCC","QB","QB",21.91,5.82,64.104,4.89258,"Justin Fields"
"17034","Quinn","Ewers","MIA","QB","QB",20.44,5.7475,44.7855,13.765941,"Quinn Ewers"
"10413","Tyrod","Taylor","GBP","QB","QB",19.1825,8.43,40.227,7.11648,"Tyrod Taylor"
"14789","Tyler","Huntley","BAL","QB","QB",18.3125,12.605,25.16,8.22843000000001,"Tyler Huntley"
"16585","Joe","Milton","DAL","QB","QB",17.0475,8.47,31.861,7.70952,"Joe Milton"
"14358","Jake","Browning","TBB","QB","QB",16.8075,8.59,21.037,2.86141799999999,"Jake Browning"
"17035","Riley","Leonard","IND","QB","QB",16.275,3.447,68.5739822483078,11.771844,"Riley Leonard"
"10313","Andy","Dalton","PHI","QB","QB",15.3575,10.455,18.672,3.825108,"Andy Dalton"
"15697","Desmond","Ridder","FA","QB","QB",14.15,14.15,14.15,NA,"Desmond Ridder"
"12610","Carson","Wentz","MIN","QB","QB",13.765,10.9165,16.6135,4.692429,"Carson Wentz"
"14063","Jarrett","Stidham","DEN","QB","QB",13.55,13.55,13.55,NA,"Jarrett Stidham"
"15702","Tanner","McKee","PHI","QB","QB",12.825,3.34,23.23,14.67774,"Tanner McKee"
"17463","Ty","Simpson","LAR","QB","QB",12.4375,-2.22,25.635,20.23749,"Ty Simpson"
"11760","Jimmy","Garoppolo","LAR","QB","QB",12.3,12.3,12.3,NA,"Jimmy Garoppolo"
"16384","Tyson","Bagent","CHI","QB","QB",11.9825,7.362,14.175,1.11195,"Tyson Bagent"
"15240","Trey","Lance","LAC","QB","QB",11.9475,8.89,15.001,5.026014,"Trey Lance"
"17036","Will","Howard","PIT","QB","QB",11.125,10.1575,12.0925,1.593795,"Will Howard"
"12140","Jameis","Winston","NYG","QB","QB",11.075,1.1,53.962,12.30558,"Jameis Winston"
"17702","Behren","Morton","NEP","QB","QB",11,11,11,NA,"Behren Morton"
"16868","Adrian","Martinez","SFO","QB","QB",10.75,10.75,10.75,NA,"Adrian Martinez"
"15948","Chris","Oladokun","KCC","QB","QB",10.6,10.6,10.6,NA,"Chris Oladokun"
"17465","Garrett","Nussmeier","KCC","QB","QB",10.55,10.55,10.55,NA,"Garrett Nussmeier"
"17654","Cole","Payton","PHI","QB","QB",10.45,10.45,10.45,NA,"Cole Payton"
"15692","Kenny","Pickett","CAR","QB","QB",10.4,3.63,26.85,1.18608,"Kenny Pickett"
"13119","Joshua","Dobbs","DET","QB","QB",10.055,2.253,14.025,2.59455,"Joshua Dobbs"
"17468","Drew","Allar","PIT","QB","QB",10.05,10.05,10.05,NA,"Drew Allar"
"16149","Will","Levis","TEN","QB","QB",10.03,8.887,11.173,1.882902,"Will Levis"
"13115","Mitchell","Trubisky","TEN","QB","QB",9.6375,2.14,14.875,6.30105,"Mitchell Trubisky"
"14057","Drew","Lock","SEA","QB","QB",9.48,7.797,11.163,2.772462,"Drew Lock"
"16159","Aidan","O'Connell","LVR","QB","QB",9.43,9.43,9.43,NA,"Aidan O'Connell"
"15252","Davis","Mills","HOU","QB","QB",9.3125,7.6625,47.1605,1.55673,"Davis Mills"
"13879","Kyle","Allen","BUF","QB","QB",7.7925,1.578,11.595,3.78063,"Kyle Allen"
"13968","Nick","Mullens","JAC","QB","QB",7.53,5.667,9.393,3.068982,"Nick Mullens"
"15248","Shane","Buechele","BUF","QB","QB",6.85,0.640000000000001,13.06,10.22994,"Shane Buechele"
"17033","Jalen","Milroe","SEA","QB","QB",5.985,1.9215,10.0485,6.693939,"Jalen Milroe"
"17040","Brady","Cook","NYJ","QB","QB",5.28,0.762,9.798,7.442652,"Brady Cook"
"16441","Tommy","DeVito","NEP","QB","QB",3.78,3.78,3.78,NA,"Tommy DeVito"
"13124","Cooper","Rush","ATL","QB","QB",3.62,3.62,3.62,NA,"Cooper Rush"
"17467","Cade","Klubnik","NYJ","QB","QB",2.5025,-0.180000000000002,9.189,0.296520000000002,"Cade Klubnik"
"17282","Max","Brosmer","MIN","QB","QB",1.61,1.61,1.61,NA,"Max Brosmer"
"15239","Zach","Wilson","NOS","QB","QB",0.66,0.66,0.66,NA,"Zach Wilson"
"16161","Bijan","Robinson","ATL","RB","RB",389.07806523947,370.265371363101,414.222546008592,15.9109849294954,"Bijan Robinson"
"16162","Jahmyr","Gibbs","DET","RB","RB",377.159158024221,363.794079083718,390.659541738377,10.4410775902579,"Jahmyr Gibbs"
"14802","Jonathan","Taylor","IND","RB","RB",369.781316121295,347.682387703626,387.800914072702,10.8250284843072,"Jonathan Taylor"
"13130","Christian","McCaffrey","SFO","RB","RB",332.196231421252,313.247185535381,341.318069876639,12.652033136387,"Christian McCaffrey"
"12626","Derrick","Henry","BAL","RB","RB",330.329974140847,311.792757013054,350.374088916842,16.2608216657062,"Derrick Henry"
"15715","James","Cook","BUF","RB","RB",314.981244655376,305.65458562603,335.175309984032,10.5462053538183,"James Cook"
"13604","Saquon","Barkley","PHI","RB","RB",308.909681163376,293.984356107299,324.146455001979,9.07340187379475,"Saquon Barkley"
"16167","De'Von","Achane","MIA","RB","RB",295.252298890196,274.602932669162,321.242199125813,14.8543034186396,"De'Von Achane"
"16181","Chase","Brown","CIN","RB","RB",278.827269031698,269.344020419354,302.730328316794,13.8756491533335,"Chase Brown"
"17042","Ashton","Jeanty","LVR","RB","RB",278.209480386629,254.07618780058,323.984450541596,12.4548101451963,"Ashton Jeanty"
"15711","Kenneth","Walker III","KCC","RB","RB",271.356509926025,247.734048868974,289.082342046008,22.6156536859706,"Kenneth Walker III"
"17044","Omarion","Hampton","LAC","RB","RB",269.054179659328,243.376003178096,293.663854420316,26.9819577772465,"Omarion Hampton"
"14073","Josh","Jacobs","GBP","RB","RB",262.971070210364,243.673536660969,277.073790895055,17.4981897932275,"Josh Jacobs"
"15710","Kyren","Williams","LAR","RB","RB",260.396617787788,249.206843965816,271.299352700073,5.52077288590521,"Kyren Williams"
"17472","Jeremiyah","Love","ARI","RB","RB",258.759619392675,227.591417035438,278.069408423862,27.6261845078915,"Jeremiyah Love"
"15256","Javonte","Williams","DAL","RB","RB",255.929038214909,231.724985310452,285.887748345317,21.9153949814645,"Javonte Williams"
"15708","Breece","Hall","NYJ","RB","RB",253.415360398848,226.236766346004,281.449589904163,29.3628884212372,"Breece Hall"
"15253","Travis","Etienne","NOS","RB","RB",249.902607233506,238.298716782251,274.67051171279,7.9211181802464,"Travis Etienne"
"16598","Bucky","Irving","TBB","RB","RB",242.912624934846,220.695155043755,272.517675973677,32.6563865730284,"Bucky Irving"
"17045","Cam","Skattebo","NYG","RB","RB",240.977059656081,222.862340921223,252.409579011143,12.4366564774692,"Cam Skattebo"
"17051","Quinshon","Judkins","CLE","RB","RB",240.233949874511,213.108936012785,280.717804923085,30.2983712150902,"Quinshon Judkins"
"14797","D'Andre","Swift","CHI","RB","RB",227.724303402406,205.292158683805,250.189465855608,14.0404314589337,"D'Andre Swift"
"17052","Bhayshul","Tuten","JAC","RB","RB",221.289144422951,209.850172911399,233.632624934846,10.9032392627062,"Bhayshul Tuten"
"14071","David","Montgomery","HOU","RB","RB",212.729073783893,202.329635721954,235.985925292199,10.9337295915639,"David Montgomery"
"17043","TreVeyon","Henderson","NEP","RB","RB",205.38098203627,198.144342445137,246.54172035578,6.32944475327487,"TreVeyon Henderson"
"17473","Jadarian","Price","SEA","RB","RB",199.59218339916,121.016816308885,225.231663778012,21.8201522547157,"Jadarian Price"
"15742","Jaylen","Warren","PIT","RB","RB",197.82311990716,179.984208447122,210.055360113216,6.24457492841231,"Jaylen Warren"
"14085","Tony","Pollard","TEN","RB","RB",195.60746595539,179.565112693581,205.610130228618,2.63043623873461,"Tony Pollard"
"14823","Rico","Dowdle","PIT","RB","RB",194.490610973338,176.863826630343,206.882342378615,14.0133464403982,"Rico Dowdle"
"15259","Rhamondre","Stevenson","NEP","RB","RB",188.43863241451,167.356392141932,203.874660603612,18.7192132201991,"Rhamondre Stevenson"
"14800","J.K.","Dobbins","DEN","RB","RB",185.529709868019,167.531529779997,202.858660204484,18.2831819523839,"J.K. Dobbins"
"15261","Chuba","Hubbard","CAR","RB","RB",179.106123480689,171.762858526016,191.810971548508,8.08016999999998,"Chuba Hubbard"
"17066","Kyle","Monangai","CHI","RB","RB",173.314674631641,156.096618186917,183.825989150067,11.6933133899005,"Kyle Monangai"
"17068","RJ","Harvey","DEN","RB","RB",171.707726080093,136.68,202.338985776102,51.1150746937727,"RJ Harvey"
"17256","Jacory","Croskey-Merritt","WAS","RB","RB",162.778473268751,156.522823123336,172.904851312437,6.56713215915637,"Jacory Croskey-Merritt"
"15972","Jordan","Mason","MIN","RB","RB",161.115805355474,139.599890288647,176.36147320223,17.6263328593791,"Jordan Mason"
"16597","Jonathon","Brooks","CAR","RB","RB",153.553173011181,124.507466454301,184.719861899981,26.8570635436208,"Jonathon Brooks"
"13319","Aaron","Jones","MIN","RB","RB",153.404197859578,125.909918810355,167.100201366586,15.8025254004454,"Aaron Jones"
"15721","Rachaad","White","WAS","RB","RB",152.563279219222,124.730017738297,161.245812801878,3.94387346404262,"Rachaad White"
"15255","Kenneth","Gainwell","TBB","RB","RB",148.847356760592,111.541159643567,173.018959759233,28.8937690815414,"Kenneth Gainwell"
"16593","Blake","Corum","LAR","RB","RB",147.76191854427,141.812413250498,170.54410223908,2.76858528379615,"Blake Corum"
"17053","Woody","Marks","HOU","RB","RB",135.779586623851,123.041431184663,144.917826763386,10.1511474429526,"Woody Marks"
"16169","Zach","Charbonnet","SEA","RB","RB",133.520152068919,113.634964800579,162.170116599717,24.096179204218,"Zach Charbonnet"
"16165","Tyjae","Spears","TEN","RB","RB",125.455,109.3,140.914098371212,13.49166,"Tyjae Spears"
"16747","Tyrone","Tracy","NYG","RB","RB",122.557425822522,79.36,141.58597525508,26.6161797932275,"Tyrone Tracy"
"15749","Isiah","Pacheco","DET","RB","RB",114.807161753569,94.9830143358106,135.366879834146,22.7169942812417,"Isiah Pacheco"
"13132","Alvin","Kamara","NOS","RB","RB",110.157285337105,83.2011869658926,119.580757706,8.06936875920821,"Alvin Kamara"
"16174","Chris","Rodriguez","JAC","RB","RB",109.419316207255,84.0921646778842,135.890575903264,14.0700309709195,"Chris Rodriguez"
"15712","Tyler","Allgeier","ARI","RB","RB",105.620078558461,90.2,120.101774490107,10.7021671969724,"Tyler Allgeier"
"14080","Devin","Singletary","NYG","RB","RB",98.855,92.6855,105.0245,10.163223,"Devin Singletary"
"15716","Brian","Robinson","ATL","RB","RB",98.6924759454654,83.0928963726202,105.631904649283,7.73882107546874,"Brian Robinson"
"15738","Malik","Davis","DAL","RB","RB",90.2955000351085,78.5455500035109,102.045450066706,19.3560843520519,"Malik Davis"
"14086","Justice","Hill","BAL","RB","RB",90.27,77.572,103.54,17.19816,"Justice Hill"
"16164","Tank","Bigsby","PHI","RB","RB",89.4528022808557,70.44,110.009833846626,26.7650846615967,"Tank Bigsby"
"14095","Ty","Johnson","BUF","RB","RB",86,74.704,96.12,12.15732,"Ty Johnson"
"16604","MarShawn","Lloyd","GBP","RB","RB",85.85,39.52,103.123273587315,12.82449,"MarShawn Lloyd"
"17047","Dylan","Sampson","CLE","RB","RB",83.8,69.4,112.04,7.69469400000002,"Dylan Sampson"
"13138","Kareem","Hunt","FA","RB","RB",80.4001043205113,80.4001043205113,80.4001043205113,NA,"Kareem Hunt"
"13133","Samaje","Perine","CIN","RB","RB",80.386480295463,65.57,95.5560956416901,7.19061000000003,"Samaje Perine"
"13146","James","Conner","ARI","RB","RB",79.7,44.5563283766965,110.842,18.547326,"James Conner"
"14223","Alexander","Mattison","MIA","RB","RB",79.4414812129033,79.4414812129033,79.4414812129033,NA,"Alexander Mattison"
"16178","Keaton","Mitchell","LAC","RB","RB",77.85,55.888,91.8726932189198,15.4378851524707,"Keaton Mitchell"
"16596","Braelon","Allen","NYJ","RB","RB",75.3,62.85,113.615082745447,4.15128,"Braelon Allen"
"17482","Mike","Washington Jr.","LVR","RB","RB",73.58,63.21,128.218701061711,10.274418,"Mike Washington Jr."
"17477","Jonah","Coleman","DEN","RB","RB",73.3185036086373,35.7,91.2274014434549,20.45988,"Jonah Coleman"
"13131","Joe","Mixon","FA","RB","RB",72.2714144719027,72.2714144719027,72.2714144719027,NA,"Joe Mixon"
